id_text,lemma
P270927,ṭuppu[(clay)-tablet]N annû[this]DP ṭuppu[(clay)-tablet]N Irqata[1]GN ana[to]PRP šarru[king]N bēlu[lord]N umma[saying]PRP Irqata[1]GN u[and]CNJ awīlu[man]N šību[old-one]N ana[to]PRP šēpu[foot]N šarru[king]N bēlu[lord]N 7-šu[NA]NA 7-ta-an[NA]NA maqātu[fall]V ana[to]PRP bēlu[lord]N Šamaš[1]DN umma[saying]PRP Irqata[1]GN edû[know]V libbu[interior]N šarru[king]N bēlu[lord]N inūma[when]SBJ naṣāru[guard]V Irqata[1]GN ana[to]PRP šâšu[to-him]IP inūma[when]SBJ wašāru[sink-down]V šarru[king]N bēlu[lord]N DUMU-piha[1]PN u[and]CNJ qabû[say]V ana[to]PRP yâšinu[to-us]IP umma[saying]PRP šarru[king]N naṣāru[guard]V Irqata[1]GN māru[son]N šāru[hostile-one]N šarru[king]N buʾʾû[look-for]V nukurtu[enmity]N Irqata[1]GN buʾʾû[look-for]V kittu[steadiness]N ana[to]PRP šarru[king]N inūma[when]SBJ nadnu[given]AJ kaspu[silver]N ana[to]PRP Subaru[1]GN qadu[together-with]PRP 30[NA]NA sisû[horse]N narkabtu[chariot]N edû[know]V libbu[interior]N Irqata[1]GN inūma[when]SBJ kašdu[achieved]AJ ṭuppu[(clay)-tablet]N šarru[king]N ana[to]PRP šâši[to-her]IP mātu[land]N ša[that]REL leqû[take]V awīlu[man]N šāru[hostile-one]N šarru[king]N epēšu[do]V nukurtu[enmity]N itti[with]PRP ana[to]PRP šarru[king]N bēlu[lord]N awīlu[man]N ša[that]REL šakānu[put]V eli[on]PRP adi[until]PRP naṣāru[guard]V šemû[hear]V šarru[king]N bēlu[lord]N awātu[word]N wardu[slave]N kittu[steadiness]N u[and]CNJ nadānu[give]V qīštu[gift]N ana[to]PRP wardu[slave]N u[and]CNJ dagālu[see]V awīlu[man]N ayyābu[enemy]N u[and]CNJ akālu[eat]V eperu[earth]N šāru[wind]N šarru[king]N ul[not]MOD namāšu[set-(oneself)-in-motion]V ištu[from]PRP muhhu[skull]N abullu[gate-(of-city-or-large-building)]N edlu[shut]AJ adi[until]PRP kašādu[reach]V šāru[wind]N šarru[king]N ana[to]PRP yâšinu[to-us]IP dannu[strong]AJ nukurtu[enmity]N eli[on]PRP magal[very-(much)]AV magal[very-(much)]AV
P270928,ana[to]PRP šarru[king]N bēlu[lord]N qabû[say]V umma[saying]PRP Biryawaza[1]PN wardu[slave]N ana[to]PRP šēpu[foot]N šarru[king]N bēlu[lord]N 7[NA]NA ana[to]PRP pānu[front]N 7-ta-an-ni[NA]NA maqātu[fall]V amāru[see]V Arsawuya[1]PN qabû[say]V ana[to]PRP {m}x[NA]NA wardu[slave]N ina[in]PRP Araru[1]GN ana[to]PRP sisû[horse]N u[and]CNJ narkabtu[chariot]N nadānu[give]V ana[to]PRP awīlu[man]N hāpiru[(class-of)-vagrant]N u[and]CNJ lā[not]MOD nadānu[give]V ana[to]PRP šarru[king]N bēlu[lord]N u[and]CNJ mīya[who?]QP anāku[I]IP wardu[slave]N ana[to]PRP yâši[to-me]IP ana[to]PRP šarru[king]N gabbu[totality]N amāru[see]V Biridašwa[1]PN ipšu[deed]N annû[this]DP u[and]CNJ namāšu[set-(oneself)-in-motion]V Yanuammu[1]GN eli[on]PRP u[and]CNJ edēlu[shut]V abullu[gate-(of-city-or-large-building)]N ana[to]PRP warkû[rear-one]N u[and]CNJ leqû[take]V narkabtu[chariot]N ina[in]PRP ʿAštartu[Astaroth]GN u[and]CNJ nadānu[give]V ana[to]PRP awīlu[man]N hāpiru[(class-of)-vagrant]N u[and]CNJ lā[not]MOD nadānu[give]V ana[to]PRP šarru[king]N bēlu[lord]N amāru[see]V šarru[king]N Buṣruna[1]GN u[and]CNJ šarru[king]N Hallunnu[1]GN u[and]CNJ epēšu[do]V nukurtu[enmity]N itti[with]PRP Biridašwa[1]PN ana[to]PRP muhhu[skull]N u[and]CNJ qabû[say]V alāku[go]V dâku[kill]V Biryawaza[1]PN u[and]CNJ lā[not]MOD wašāru[sink-down]V ana[to]PRP Tahšu[1]GN u[and]CNJ paṭāru[loosen]V anāku[I]IP ištu[from]PRP qātu[hand]N u[and]CNJ izuzzu[stand]V ina[in]PRP Apu[1]GN u[and]CNJ Dimašqu[Damascus]GN inūma[when]SBJ amāru[see]V kī[like]PRP urrudu[served]AJ šarru[king]N bēlu[lord]N u[and]CNJ qabû[say]V wardu[slave]N šarru[king]N Hatti[1]GN nīnu[we]IP u[and]CNJ anāku[I]IP qabû[say]V wardu[slave]N šarru[king]N Miṣru[Egypt]GN anāku[I]IP u[and]CNJ alāku[go]V Arsawuya[1]PN ana[to]PRP Qidšu[Qadesh]GN u[and]CNJ leqû[take]V ṣābu[people]N Aziru[1]PN u[and]CNJ ṣabātu[seize]V Šaddu[1]GN u[and]CNJ nadānu[give]V ana[to]PRP awīlu[man]N hāpiru[(class-of)-vagrant]N u[and]CNJ lā[not]MOD nadānu[give]V ana[to]PRP šarru[king]N bēlu[lord]N u[and]CNJ amāru[see]V Etakkama[1]PN hulluqu[made-lost]AJ Qidšu[Qadesh]GN u[and]CNJ annû[this]DP Arsawuya[1]PN qadu[together-with]PRP Biridašwa[1]PN halāqu[be(come)-lost]V Apu[1]GN u[and]CNJ paqādu[entrust]V mātu[land]N šarru[king]N lā[not]MOD leqû[take]V awīlu[man]N nakru[strange-one]N inūma[when]SBJ ahu[brother]N nukurtu[enmity]N ana[to]PRP yâši[to-me]IP anāku[I]IP naṣāru[guard]V Kumidu[1]GN ālu[city]N šarru[king]N bēlu[lord]N u[and]CNJ lū[let-it-be]MOD salāmu[be(come)-at-peace-(with-someone)]V šarru[king]N ana[to]PRP wardu[slave]N lā[not]MOD ezēbu[leave]V wardu[slave]N šarru[king]N u[and]CNJ lū[let-it-be]MOD dagālu[see]V šarru[king]N Qidšu[Qadesh]GN u[and]CNJ šarru[king]N Apu[1]GN šumma[if]MOD x[NA]NA amāru[see]V ṣābu[people]N piṭṭātu[archers]N
P270929,šanītu[something-other]N mīnu[what?]QP nukurtu[enmity]N eli[on]PRP šarru[king]N ul[not]MOD Haya[1]PN inūma[when]SBJ lā[not]MOD erēbu[enter]V eleppu[ship]N awīlu[man]N mišu[army]N ana[to]PRP Amurru[1]GN u[and]CNJ dīku[killed]AJ Abdi-Aširte[1]PN inūma[when]SBJ yānu[(there)-is-not]V šipātu[wool]N ana[to]PRP šâšunu[(to/of)-them]IP u[and]CNJ yānu[(there)-is-not]V kitû[flax]N uqnû[lapis-lazuli]N marhallu[(a-variety-of-carnelian)]N bu-bu-mar[NA]NA ana[to]PRP šâšu[to-him]IP ana[to]PRP nadānu[give]V biltu[load]N ana[to]PRP Mittani[1]GN šanītu[something-other]N eleppu[ship]N ša[of]DET mannu[who?]QP izuzzu[stand]V eli[on]PRP ul[not]MOD awīlu[man]N Arwada[Arvad]GN u[and]CNJ allû[certainly]MOD šunu[they]IP inanna[now]AV itti[with]PRP ṣabātu[seize]V eleppu[ship]N awīlu[man]N Arwada[Arvad]GN ša[that]REL bašû[be(come)-at-hand]V ina[in]PRP Miṣru[Egypt]GN šanītu[something-other]N inūma[when]SBJ qabû[say]V Haya[1]PN ana[to]PRP šarru[king]N šumma[if]MOD lā[not]MOD waṣû[go-out]V nīnu[we]IP ana[to]PRP Amurru[1]GN u[and]CNJ wabālu[carry]V awīlu[man]N Ṣurru[Tyre]GN u[and]CNJ awīlu[man]N Ṣiduna[Sidon]GN u[and]CNJ awīlu[man]N Biʾruta[Beirut]GN ana[to]PRP mannu[who?]QP ālu[city]N annû[this]DP ul[not]MOD ana[to]PRP šarru[king]N šakānu[put]V 1[NA]NA awīlu[man]N 1[NA]NA awīlu[man]N ina[in]PRP libbu[interior]N ālu[city]N u[and]CNJ lā[not]MOD nadānu[give]V eleppu[ship]N Amurru[1]GN u[and]CNJ dīku[killed]AJ Abdi-Aširte[1]PN šarru[king]N šakānu[put]V eli[on]PRP šunu[they]IP ul[not]MOD šunu[they]IP qabû[say]V šarru[king]N ana[to]PRP 3[NA]NA ālu[city]N u[and]CNJ eleppu[ship]N awīlu[man]N mišu[army]N u[and]CNJ lā[not]MOD alāku[go]V ana[to]PRP Amurru[1]GN u[and]CNJ ṣabātu[seize]V Abdi-Aširte[1]PN ū[or]CNJ nadānu[give]V ana[to]PRP kâti[you]IP u[and]CNJ lamādu[learn]V awātu[word]N wardu[slave]N kittu[steadiness]N
P270930,ana[to]PRP šarru[king]N bēlu[lord]N Šamaš[1]DN umma[saying]PRP ʾIlu-rapiʾ[1]PN wardu[slave]N umma[saying]PRP Gublu[Byblos]GN amtu[maid]N ana[to]PRP šēpu[foot]N bēlu[lord]N Šamaš[1]DN 7[NA]NA 7[NA]NA maqātu[fall]V lā[not]MOD qâlu[pay-attention]V šarru[king]N ana[to]PRP Gublu[Byblos]GN ālu[city]N u[and]CNJ ālu[city]N abu[father]N ištu[from]PRP dārītu[perpetuity]N šanītu[something-other]N amāru[see]V Gublu[Byblos]GN kīma[like]PRP Hikuptah[Memphis]GN kīnanna[so]AV Gublu[Byblos]GN ana[to]PRP šarru[king]N bēlu[lord]N lā[not]MOD qâlu[pay-attention]V ana[to]PRP Aziru[1]PN wardu[slave]N u[and]CNJ epēšu[do]V kīma[like]PRP libbu[interior]N ina[in]PRP mātu[land]N šarru[king]N amāru[see]V arnu[guilt]N ša[that]REL epšu[made]AJ Aziru[1]PN ina[in]PRP šarru[king]N dīku[killed]AJ šarru[king]N Ammiya[1]GN u[and]CNJ šarru[king]N Ardatu[1]GN u[and]CNJ šarru[king]N Irqata[1]GN u[and]CNJ rābiṣu[bailiff]N šarru[king]N bēlu[lord]N u[and]CNJ Ṣumur[1]GN palšu[pierced]AJ u[and]CNJ anumma[now]AV inanna[now]AV buʾʾû[look-for]V epēšu[do]V arnu[guilt]N ina[in]PRP šarru[king]N šanītu[something-other]N Puhuru[1]PN qabû[say]V ana[to]PRP awīlu[man]N ša[of]DET Gublu[Byblos]GN u[and]CNJ ana[to]PRP awīlu[man]N Biʾruta[Beirut]GN muhhu[skull]N epēšu[do]V nukurtu[enmity]N itti[with]PRP Aziru[1]PN u[and]CNJ edû[know]V inūma[when]SBJ lā[not]MOD leʾû[be(come)-able]V naṣāru[guard]V Gublu[Byblos]GN ana[to]PRP šarru[king]N bēlu[lord]N x[NA]NA kittu[steadiness]N kalû[held-back]AJ šūt[he]IP kīma[like]PRP šarrāqu[thief]N u[and]CNJ lā[not]MOD qabû[say]V kittu[steadiness]N mimma[anything]XP ina[in]PRP šâšunu[(to/of)-them]IP šarrāqu[thief]N u[and]CNJ edû[know]V šarru[king]N bēlu[lord]N anāku[I]IP wardu[slave]N kittu[steadiness]N u[and]CNJ wašāru[sink-down]V maṣṣartu[observation]N ina[in]PRP ālu[city]N 30[NA]NA awīlu[man]N ū[or]CNJ 50[NA]NA awīlu[man]N adi[until]PRP Gublu[Byblos]GN lā[not]MOD šakānu[put]V šarru[king]N libbu[interior]N ina[in]PRP mimma[anything]XP ša[that]REL wašāru[sink-down]V Aziru[1]PN ana[to]PRP šâšu[to-him]IP mimmû[all]N ša[that]REL wašāru[sink-down]V awātu[word]N Ṣumur[1]GN u[and]CNJ mimmû[all]N hazannu[mayor]N šarru[king]N ša[that]REL dīku[killed]AJ wašāru[sink-down]V ana[to]PRP kâti[you]IP amāru[see]V Aziru[1]PN arnu[guilt]N šarru[king]N bēlu[lord]N
P270931,ana[to]PRP šarru[king]N bēlu[lord]N ilu[god]N Šamaš[1]DN qabû[say]V umma[saying]PRP x[NA]NA wardu[slave]N awīlu[man]N ālu[city]N x[NA]NA ana[to]PRP šupālu[depression]N eperu[earth]N šēpu[foot]N šarru[king]N bēlu[lord]N 7[NA]NA u[and]CNJ 7[NA]NA maqātu[fall]V amāru[see]V nīnu[we]IP bašû[be(come)-at-hand]V ana[to]PRP ʿAmqu[1]GN ālu[city]N šarru[king]N bēlu[lord]N u[and]CNJ alku[gone]AJ Etakkama[1]PN awīlu[man]N Qidšu[Qadesh]GN ana[to]PRP pānu[front]N ṣābu[people]N Hatti[1]GN u[and]CNJ šaknu[placed]AJ ālu[city]N šarru[king]N bēlu[lord]N ana[to]PRP išātu[fire]N u[and]CNJ edû[know]V šarru[king]N bēlu[lord]N u[and]CNJ nadānu[give]V šarru[king]N bēlu[lord]N ṣābu[people]N piṭṭātu[archers]N u[and]CNJ epēšu[do]V ālu[city]N šarru[king]N bēlu[lord]N ilu[god]N Šamaš[1]DN u[and]CNJ wašābu[sit-(down)]V ana[to]PRP ālu[city]N šarru[king]N bēlu[lord]N
P270932,ana[to]PRP šarru[king]N bēlu[lord]N qabû[say]V umma[saying]PRP šarru[king]N Haṣura[Hazor]GN ana[to]PRP šēpu[foot]N bēlu[lord]N maqātu[fall]V amāru[see]V anāku[I]IP naṣru[guarded]AJ ālu[city]N šarru[king]N bēlu[lord]N adi[until]PRP kašādu[reach]V bēlu[lord]N ana[to]PRP yâši[to-me]IP u[and]CNJ inūma[when]SBJ šemû[hear]V awātu[word]N annû[this]DP u[and]CNJ waṣû[gone-out]AJ balāṭu[life]N Šamaš[1]DN bēlu[lord]N ana[to]PRP yâši[to-me]IP u[and]CNJ kī[like]PRP šemû[hear]V hadû[be(come)-joyful]V malāku[discuss]V u[and]CNJ illatu[rejoicing]N waṣû[go-out]V salīmu[peace]N u[and]CNJ ilu[god]N palāsu[look-(at)]V ana[to]PRP yâši[to-me]IP u[and]CNJ anumma[now]AV šūšuru[in-order]AJ gabbu[totality]N adi[until]PRP kašādu[reach]V šarru[king]N bēlu[lord]N amāru[see]V inūma[when]SBJ kašādu[reach]V Hanʾi[1]PN māru[son]N šipru[sending]N u[and]CNJ hadû[be(come)-joyful]V libbu[interior]N magal[very-(much)]AV illatu[rejoicing]N rīštu[rejoicing]N waṣû[go-out]V inūma[when]SBJ lā[not]MOD yi-x[NA]NA annû[this]DP u₃-x[NA]NA Haṣura[Hazor]GN u[and]CNJ nīnu[we]IP ni-x[NA]NA aššu[because-(of)]PRP mātu[land]N x[NA]NA u[and]CNJ gabbu[totality]N x[NA]NA inūma[when]SBJ kašdu[achieved]AJ šanītu[something-other]N amāru[see]V x[NA]NA u[and]CNJ kīam[so]AV x[NA]NA qadu[together-with]PRP ṣābu[people]N x[NA]NA
P270933,ana[to]PRP šarru[king]N bēlu[lord]N qabû[say]V umma[saying]PRP Abdi-Šullim[1]PN awīlu[man]N Haṣura[Hazor]GN wardu[slave]N ana[to]PRP 2[NA]NA šēpu[foot]N šarru[king]N bēlu[lord]N 7[NA]NA u[and]CNJ 7-ta-a-an[NA]NA ana[to]PRP šēpu[foot]N šarru[king]N bēlu[lord]N maqātu[fall]V amāru[see]V anāku[I]IP wardu[slave]N ša[of]DET kittu[steadiness]N šarru[king]N bēlu[lord]N u[and]CNJ anumma[now]AV naṣāru[guard]V Haṣura[Hazor]GN qadu[together-with]PRP ālu[city]N ana[to]PRP šarru[king]N bēlu[lord]N u[and]CNJ hasāsu[be(come)-conscious]V šarru[king]N bēlu[lord]N mimma[anything]XP ša[that]REL epēšu[do]V eli[on]PRP Haṣura[Hazor]GN ālu[city]N u[and]CNJ eli[on]PRP wardu[slave]N
P270934,ana[to]PRP šarru[king]N bēlu[lord]N ilu[god]N Šamaš[1]DN Šamaš[1]DN ša[that]REL ištu[from]PRP šamû[sky]N šamû[sky]N umma[saying]PRP Yapaʾu[1]PN awīlu[man]N ša[of]DET Gazru[Gezer]GN wardu[slave]N eperu[earth]N ša[of]DET šēpu[foot]N sisû[horse]N ana[to]PRP 2[NA]NA šēpu[foot]N šarru[king]N bēlu[lord]N ilu[god]N Šamaš[1]DN Šamaš[1]DN ša[that]REL ištu[from]PRP šamû[sky]N šamû[sky]N 7-šu[NA]NA u[and]CNJ 7-ta-a-an[NA]NA lū[let-it-be]MOD maqātu[fall]V kabattu[liver]N u[and]CNJ ṣēru[back]N šemû[hear]V awātu[word]N māru[son]N šipru[sending]N ša[of]DET šarru[king]N bēlu[lord]N magal[very-(much)]AV magal[very-(much)]AV u[and]CNJ malāku[discuss]V šarru[king]N bēlu[lord]N Šamaš[1]DN ša[that]REL ištu[from]PRP šamû[sky]N šamû[sky]N ana[to]PRP mātu[land]N anumma[now]AV dannu[strong]AJ hāpiru[(class-of)-vagrant]N eli[on]PRP u[and]CNJ wašāru[sink-down]V qātu[hand]N šarru[king]N bēlu[lord]N itti[with]PRP u[and]CNJ lū[let-it-be]MOD tarû[lead-away]V šarru[king]N bēlu[lord]N ištu[from]PRP qātu[hand]N hāpiru[(class-of)-vagrant]N lā[not]MOD gamāru[bring-to-conclusion]V hāpiru[(class-of)-vagrant]N
P270935,ana[to]PRP šarru[king]N bēlu[lord]N ilu[god]N Šamaš[1]DN Šamaš[1]DN ša[that]REL ištu[from]PRP šamû[sky]N šamû[sky]N umma[saying]PRP Yapaʾu[1]PN awīlu[man]N ša[of]DET Gazru[Gezer]GN wardu[slave]N eperu[earth]N ša[of]DET 2[NA]NA šēpu[foot]N kartappu[(animal)-driver]N ša[of]DET sisû[horse]N ana[to]PRP 2[NA]NA šēpu[foot]N šarru[king]N bēlu[lord]N Šamaš[1]DN ša[that]REL ištu[from]PRP šamû[sky]N 7-šu[NA]NA u[and]CNJ 7-ta-a-an[NA]NA lū[let-it-be]MOD šukênu[prostrate-oneself]V kabattu[liver]N u[and]CNJ ṣēru[back]N u[and]CNJ mimma[anything]XP ša[that]REL qabû[say]V šarru[king]N bēlu[lord]N ana[to]PRP yâši[to-me]IP šemû[hear]V magal[very-(much)]AV magal[very-(much)]AV wardu[slave]N šarru[king]N anāku[I]IP u[and]CNJ eperu[earth]N ša[of]DET 2[NA]NA šēpu[foot]N lamādu[learn]V šarru[king]N bēlu[lord]N inūma[when]SBJ ahu[brother]N ṣehru[small]AJ nakru[strange]AJ ištu[from]PRP yâši[to-me]IP u[and]CNJ erēbu[enter]V ana[to]PRP Muhhazu[1]GN u[and]CNJ nadnu[given]AJ 2[NA]NA qātu[hand]N ana[to]PRP hāpiru[(class-of)-vagrant]N u[and]CNJ anumma[now]AV inanna[now]AV nukurtu[enmity]N eli[on]PRP u[and]CNJ malāku[discuss]V ana[to]PRP mātu[land]N šapāru[send]V bēlu[lord]N ana[to]PRP rābiṣu[bailiff]N muhhu[skull]N ipšu[deed]N annû[this]DP
P270936,ana[to]PRP šarru[king]N bēlu[lord]N ilu[god]N Šamaš[1]DN qabû[say]V umma[saying]PRP Yapaʾu[1]PN wardu[slave]N eperu[earth]N ša[of]DET 2[NA]NA šēpu[foot]N ana[to]PRP šēpu[foot]N šarru[king]N bēlu[lord]N ilu[god]N Šamaš[1]DN 7-šu[NA]NA 7-ta-a-an[NA]NA maqātu[fall]V mimma[anything]XP ša[that]REL qabû[said]AJ šarru[king]N bēlu[lord]N ana[to]PRP yâši[to-me]IP šemû[hear]V magal[very-(much)]AV damqiš[well]AV šanītu[something-other]N u[and]CNJ nenpušu[been-done]V kīma[like]PRP ruqqu[cauldron]N werû[copper]N hubullu[damaged]AJ ištu[from]PRP qātu[hand]N awīlu[man]N Sutu[1]GN u[and]CNJ anumma[now]AV šemû[hear]V šāru[wind]N ša[of]DET šarru[king]N ṭābu[good]AJ u[and]CNJ waṣû[go-out]V ana[to]PRP yâši[to-me]IP u[and]CNJ pašhu[resting]AJ libbu[interior]N magal[very-(much)]AV
P270937,ana[to]PRP šarru[king]N bēlu[lord]N ilu[god]N Šamaš[1]DN Šamaš[1]DN ša[that]REL ištu[from]PRP šamû[sky]N šamû[sky]N umma[saying]PRP Yidya[1]PN wardu[slave]N eperu[earth]N ša[of]DET 2[NA]NA šēpu[foot]N kartappu[(animal)-driver]N ša[of]DET 2[NA]NA sisû[horse]N ana[to]PRP 2[NA]NA šēpu[foot]N šarru[king]N bēlu[lord]N maqātu[fall]V 7-šu[NA]NA u[and]CNJ 7-ta-na[NA]NA lū[let-it-be]MOD šukênu[prostrate-oneself]V ṣēru[back]N u[and]CNJ kabattu[liver]N anumma[now]AV naṣāru[guard]V ašru[place]N šarru[king]N bēlu[lord]N u[and]CNJ ālu[city]N šarru[king]N bēlu[lord]N ša[that]REL itti[with]PRP mīya[who?]QP kalbu[dog]N u[and]CNJ lā[not]MOD šemû[hear]V awātu[word]N šarru[king]N Šamaš[1]DN ištu[from]PRP šamû[sky]N šamû[sky]N anumma[now]AV šūšuru[in-order]AJ gabbu[totality]N mimmû[all]N akalu[bread]N šikaru[beer]N alpu[bull]N enzu[goat]N šeʾu[barley]N tibnu[straw]N gabbu[totality]N mimmû[all]N ša[that]REL qabû[said]AJ šarru[king]N bēlu[lord]N u[and]CNJ anumma[now]AV šūšuru[in-order]AJ u[and]CNJ anumma[now]AV ešēru[be(come)-well]V biltu[load]N Šamaš[1]DN kīma[like]PRP qabû[say]V šarru[king]N bēlu[lord]N Šamaš[1]DN ištu[from]PRP šamû[sky]N šamû[sky]N
P270938,ana[to]PRP šarru[king]N bēlu[lord]N ilu[god]N Šamaš[1]DN Šamaš[1]DN ša[that]REL ištu[from]PRP šamû[sky]N šamû[sky]N umma[saying]PRP Yidya[1]PN wardu[slave]N eperu[earth]N ša[of]DET 2[NA]NA šēpu[foot]N kartappu[(animal)-driver]N ša[of]DET sisû[horse]N ana[to]PRP 2[NA]NA šēpu[foot]N šarru[king]N bēlu[lord]N lū[let-it-be]MOD šukênu[prostrate-oneself]V 7-it-šu[NA]NA u[and]CNJ 7-ta-na[NA]NA ṣēru[back]N u[and]CNJ kabattu[liver]N anumma[now]AV naṣāru[guard]V ašru[place]N šarru[king]N bēlu[lord]N u[and]CNJ ālu[city]N šarru[king]N kīma[like]PRP qabû[say]V šarru[king]N bēlu[lord]N Šamaš[1]DN ša[that]REL ištu[from]PRP šamû[sky]N šamû[sky]N inūma[when]SBJ qabû[said]AJ šarru[king]N bēlu[lord]N ana[to]PRP abnu[stone]N ehlipakku[raw-glass]N allû[certainly]MOD wuššuru[exempt]AJ ana[to]PRP šarru[king]N bēlu[lord]N 30[NA]NA abnu[stone]N ehlipakku[raw-glass]N šanītu[something-other]N mīya[who?]QP kalbu[dog]N u[and]CNJ lā[not]MOD šemû[hear]V awātu[word]N šarru[king]N bēlu[lord]N Šamaš[1]DN ša[that]REL ištu[from]PRP šamû[sky]N šamû[sky]N māru[son]N Šamaš[1]DN ša[that]REL râmu[love]V Šamaš[1]DN
P270939,ana[to]PRP šarru[king]N bēlu[lord]N Šamaš[1]DN ilu[god]N Šamaš[1]DN ša[that]REL ištu[from]PRP šamû[sky]N šamû[sky]N umma[saying]PRP Yidya[1]PN wardu[slave]N eperu[earth]N ša[of]DET 2[NA]NA šēpu[foot]N kartappu[(animal)-driver]N ša[of]DET 2[NA]NA sisû[horse]N ana[to]PRP 2[NA]NA šēpu[foot]N šarru[king]N bēlu[lord]N lū[let-it-be]MOD šukênu[prostrate-oneself]V 7-šu[NA]NA u[and]CNJ 7-ta-na[NA]NA ṣēru[back]N u[and]CNJ kabattu[liver]N anumma[now]AV naṣāru[guard]V awātu[word]N šarru[king]N bēlu[lord]N māru[son]N Šamaš[1]DN u[and]CNJ anumma[now]AV šūšuru[in-order]AJ akalu[bread]N šikaru[beer]N šamnu[oil]N šeʾu[barley]N alpu[bull]N enzu[goat]N ana[to]PRP pānu[front]N ṣābu[people]N šarru[king]N bēlu[lord]N buʾʾû[sought-for]AJ gabbu[totality]N ana[to]PRP ṣābu[people]N šarru[king]N bēlu[lord]N mīya[who?]QP kalbu[dog]N u[and]CNJ lā[not]MOD šemû[hear]V awātu[word]N šarru[king]N bēlu[lord]N māru[son]N Šamaš[1]DN
P270940,ana[to]PRP šarru[king]N bēlu[lord]N ilu[god]N Šamaš[1]DN ištu[from]PRP šamû[sky]N šamû[sky]N umma[saying]PRP Pu-Baʾlu[1]PN wardu[slave]N u[and]CNJ eperu[earth]N eperu[earth]N ša[of]DET 2[NA]NA šēpu[foot]N ša[of]DET sisû[horse]N ana[to]PRP 2[NA]NA šēpu[foot]N šarru[king]N bēlu[lord]N ilu[god]N Šamaš[1]DN ištu[from]PRP šamû[sky]N šamû[sky]N 7-šu[NA]NA u[and]CNJ 7-ta[NA]NA maqātu[fall]V ṣēru[back]N u[and]CNJ kabattu[liver]N anumma[now]AV naṣāru[guard]V ašru[place]N šarru[king]N magal[very-(much)]AV u[and]CNJ mīya[who?]QP kalbu[dog]N ša[that]REL mekû[neglect]V egerrû[utterance]N šarru[king]N anumma[now]AV šemû[hear]V awātu[word]N Tahmaya[1]PN rābiṣu[bailiff]N ša[of]DET šarru[king]N ana[to]PRP bēlu[lord]N umma[saying]PRP Pu-Baʾlu[1]PN ana[to]PRP 2[NA]NA šēpu[foot]N maqātu[fall]V yānu[(there)-is-not]V mimma[anything]XP ina[in]PRP bītu[house]N ina[in]PRP erēbu[enter]V ana[to]PRP šâšu[to-him]IP u[and]CNJ kīnanna[so]AV lā[not]MOD wuššuru[exempt]AJ harrānu[way]N ana[to]PRP kâti[you]IP anumma[now]AV ešēru[be(come)-well]V harrānu[way]N damqu[good]AJ ana[to]PRP kâti[you]IP
P270941,ana[to]PRP šarru[king]N bēlu[lord]N ilu[god]N Šamaš[1]DN ša[that]REL ištu[from]PRP šamû[sky]N šamû[sky]N umma[saying]PRP Pu-Baʾlu[1]PN awīlu[man]N ša[of]DET Yurza[1]GN wardu[slave]N eperu[earth]N ša[of]DET 2[NA]NA šēpu[foot]N ana[to]PRP 2[NA]NA šēpu[foot]N šarru[king]N bēlu[lord]N lū[let-it-be]MOD šukênu[prostrate-oneself]V 7-it-šu[NA]NA u[and]CNJ 7-ta-na[NA]NA ṣēru[back]N u[and]CNJ kabattu[liver]N anumma[now]AV naṣāru[guard]V ālu[city]N ša[of]DET šarru[king]N bēlu[lord]N u[and]CNJ ašru[place]N šarru[king]N bēlu[lord]N Šamaš[1]DN ša[that]REL ištu[from]PRP šamû[sky]N šamû[sky]N mimma[anything]XP ša[that]REL qabû[said]AJ šarru[king]N bēlu[lord]N anumma[now]AV naṣāru[guard]V ūmu[day]N u[and]CNJ mūšu[night]N awātu[word]N šarru[king]N bēlu[lord]N Reʾ-anap[1]PN rābiṣu[bailiff]N ša[of]DET šarru[king]N bēlu[lord]N ša[that]REL qabû[said]AJ šarru[king]N bēlu[lord]N damqu[good]AJ kīma[like]PRP Šamaš[1]DN ina[in]PRP šamû[sky]N šamû[sky]N mīya[who?]QP kalbu[dog]N u[and]CNJ lā[not]MOD naṣāru[guard]V awātu[word]N šarru[king]N bēlu[lord]N Šamaš[1]DN ša[that]REL ištu[from]PRP šamû[sky]N šamû[sky]N
