id_text,lemma
P271995,siparru[bronze]N qû[unit]N ellu[pure]AJ ebbu[bright]AJ nawru[bright]AJ ašû[distinguished]AJ sappu[(a-bowl)]N kakku[stick]N šamšu[sun]N
P271997,šadânu[haematite]N šadânu[haematite]N balṭu[living]AJ šadânu[haematite]N damqu[good]AJ šadânu[haematite]N nawru[bright]AJ šadânu[haematite]N dannu[strong]AJ šadânu[haematite]N ṣābitu[recipient]N kiṣru[knot]N šadânu[haematite]N x[NA]NA x[NA]NA ziqnu[beard]N īnu[eye]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA abnu[stone]N šu-qu₂-ul-ti[NA]NA la-ap-tum[NA]NA abnu[stone]N ni-bi[NA]NA abnu[stone]N biltu[load]N abnu[stone]N 50[NA]NA manû[unit]N abnu[stone]N pitru[unit]N
P272184,da-pa-na[NA]NA
P272243,x[NA]NA x[NA]NA za[NA]NA x[NA]NA x-x[NA]NA x-su[NA]NA ka-aṣ-ṣu[NA]NA tilmunnu[of-Tilmun]EN asnû[date-from-Dilmun]N letû[split]AJ naksu[cut-(off)]AJ napṣu[crushed]AJ šarmu[lopped]AJ mītu[dead]AJ dīku[killed]AJ dīšu[trampled-down]AJ mušahripu[early-ripening-(date-palm)]N tūʾamu[twin]N zikaru[male]AJ sinnišu[female]AJ iṣu[tree]N biltu[load]N nāšû[bearing]AJ lā[not]MOD nāšû[bearing]AJ bašlu[cooked]AJ lā[not]MOD bašlu[cooked]AJ warqu[yellow-green]AJ warqu[yellow-green]AJ u[and]CNJ bašlu[cooked]AJ uhinnu[fresh-date(s)]N x[NA]NA x[NA]NA x-tum[NA]NA x-x-nu[NA]NA x-x[NA]NA ṣēru[back]N x[NA]NA libbu[inner-body]N x-lu[NA]NA mar-ka-sa[NA]NA kalmatu[insect(s)]N suluppu[date]N
P272251,x-x-ṣi[NA]NA x-x-tum[NA]NA x-x[NA]NA x-tum[NA]NA x-lu[NA]NA x-li[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P272256,x[NA]NA zi-ti-ša-x[NA]NA MIN[NA]NA ha-da-x[NA]NA MIN[NA]NA še-en-di[NA]NA tukšu[(leather)-shield]N arītu[shield]N muwarrītu[(a-weapon-or-tool)]N x[NA]NA muwarrītu[(a-weapon-or-tool)]N
P272257,x-x[NA]NA x[NA]NA sehpu[covering]N kurussu[strap]N kurussu[strap]N x-x-su[NA]NA x[NA]NA maš-ne₂-e[NA]NA x[NA]NA MIN[NA]NA x[NA]NA MIN[NA]NA x-x-ti[NA]NA MIN[NA]NA x-ti[NA]NA x-x-na-x[NA]NA x[NA]NA x-x[NA]NA x[NA]NA x-x[NA]NA x-x-mu[NA]NA x-ti[NA]NA x[NA]NA x-ti[NA]NA TAR-bu[NA]NA x-ti[NA]NA x[NA]NA MIN[NA]NA x-di-ṣu[NA]NA
P272288,x[NA]NA x[NA]NA x[NA]NA
P272319,x[NA]NA x[NA]NA x[NA]NA te-eb-bi[NA]NA ta-am-hi-ṣi[NA]NA le-i[NA]NA x[NA]NA x[NA]NA x-tu[NA]NA x[NA]NA x-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA ša-kam₂-mi[NA]NA šu-ku-u[NA]NA sa₃-hi-rum[NA]NA nu-us-qu[NA]NA x[NA]NA x[NA]NA e-la-ra-mu[NA]NA x[NA]NA ma-ad-lu[NA]NA su-uk-kur[NA]NA ša-qi₂-li[NA]NA šul-bu[NA]NA up-pu[NA]NA a-šu-ku-ut-tu[NA]NA mi-gi-gu[NA]NA ka₄-a-u₂[NA]NA a-su-u[NA]NA na-ba-lu[NA]NA mu-ṣa-ab-bi-tum[NA]NA ṣi-ṣi-tum[NA]NA še-eb-bu[NA]NA ka-ba-rum[NA]NA ša[NA]NA ma-har-ni[NA]NA x-tum[NA]NA ša[NA]NA me-ri-il-ti[NA]NA da-pa-na[NA]NA ma-šu-u[NA]NA ha-am-bu-rum[NA]NA maš-šu-u[NA]NA UZU[NA]NA da-pa-na[NA]NA u₂-ku-u[NA]NA pal-lu-uk-ku[NA]NA x-x-x[NA]NA mu-ki-in-nu[NA]NA mu-ki-iṣ-ṣu[NA]NA pa-la-aq-qu[NA]NA na-at-mu-u₂[NA]NA ša[NA]NA bi-la-at[NA]NA ša[NA]NA ma-la-le-e[NA]NA ša[NA]NA zi-ba-ni-ti[NA]NA ku-uk-ku[NA]NA i-ta[NA]NA {ŋeš}DILIM[NA]NA qa-ab-li-ti[NA]NA ta-ab-bu-uk-ku[NA]NA ta-ab-bu-uk-ku[NA]NA ta-ab-bu-uk-ku[NA]NA e-pi₂-in-nu[NA]NA ši-ir-ha-tu₃[NA]NA e-pi₂-in[NA]NA qa-ti[NA]NA ki-in-ṣi-ib-bu[NA]NA ša-ak-lu-lu[NA]NA la-a[NA]NA ša-ak-lu-lu[NA]NA har-bu[NA]NA ši-nu-ut-tu[NA]NA APIN[NA]NA 4{+ta}[NA]NA APIN[NA]NA 6{+et}[NA]NA ṣu-um-mu-du[NA]NA la-a[NA]NA ṣu-um-mu-du[NA]NA u₂-nu-tu[NA]NA a-nu[NA]NA e-pi₂-in-nu[NA]NA ša[NA]NA u₂-nu-tu[NA]NA ša[NA]NA ṣu-up-pu-hu[NA]NA EME[NA]NA har-bi[NA]NA li-ša₂-nu[NA]NA um-mu[NA]NA kal-ba-tum[NA]NA qa-qa-dum[NA]NA si-kat[NA]NA qa-qa-di[NA]NA u₂-zu-un-tu[NA]NA še-mi-rum[NA]NA it-tu-u[NA]NA si-kat[NA]NA it-tu-u[NA]NA kip-pat₂[NA]NA it-tu-u[NA]NA nab-ru-u[NA]NA ši-ʾ-u₂[NA]NA ha-an-ni-iq-qu[NA]NA si-kat[NA]NA ha-an-ni-iq-qu[NA]NA ši-ir-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x-x[NA]NA al-lu[NA]NA al-lu[NA]NA qa-ar-qu[NA]NA qa-qa-ad[NA]NA al-li[NA]NA ši-in-na[NA]NA al-li[NA]NA ša[NA]NA 2[NA]NA ZU₅(|KA×UD|)-šu[NA]NA ša[NA]NA 3[NA]NA ZU₅-šu[NA]NA te-ta₂-nu[NA]NA tu-ra-šu[NA]NA še-la-ab-tum[NA]NA na-al-ba-at-tu[NA]NA na-al-ba-at-tu[NA]NA li-bi-it-ti[NA]NA na-al-ba-at-tu[NA]NA li-bi-it-ti[NA]NA a-gu-ur-ri-ti[NA]NA na-al-ba-at[NA]NA ap-ti[NA]NA BAR.DA₃[NA]NA ap-ti[NA]NA KAK[NA]NA nap-pe₂-e[NA]NA KAK[NA]NA šu-mi-i[NA]NA KAK[NA]NA tu-tur-ri[NA]NA tu-up-ši-ik-ku[NA]NA ša[NA]NA mi-is-ki-li-ti[NA]NA ki-iš-kar₃-rum[NA]NA da₂-pa-rum[NA]NA ki-iš-kar₃[NA]NA SIG₄{+ti}[NA]NA ki-iš-kar₃[NA]NA SIG₄[NA]NA a-kur-ri-ti[NA]NA ki-iš-kar₃[NA]NA pi₂-ša-an-ni[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA pa-ra-as-x[NA]NA ša-ak-lu-lu[NA]NA la-a[NA]NA ša-ak-lu-lu[NA]NA x-x[NA]NA ra-bi-tum[NA]NA x-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA na-as-sa₃-bu[NA]NA na-an-ṣa-ru[NA]NA il-la-an-du-u[NA]NA ha-aṭ-ṭi₃[NA]NA MIN[NA]NA kip-pat₂[NA]NA MIN[NA]NA hu-ha-ru[NA]NA x[NA]NA PA[NA]NA *[NA]NA kip-pat₂[NA]NA *[NA]NA šu-ri-in-nu[NA]NA kak-ku[NA]NA ma-aṣ-ra-hu[NA]NA x[NA]NA x[NA]NA x[NA]NA si-kat[NA]NA x[NA]NA te-em-mu[NA]NA ṣi-il-lu-u[NA]NA šu-gur-ru[NA]NA x[NA]NA šu-gur-gal-lu[NA]NA a-sa₃-am-ru[NA]NA ma-ša-ṣu[NA]NA mi-ši-ṣu[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA ša[NA]NA x[NA]NA ša[NA]NA LUGAL[NA]NA da-pa-na[NA]NA ad-du[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA ra-ki-il-tu[NA]NA a-gu[NA]NA gur-di-mu[NA]NA a-gi[NA]NA pa-ši[NA]NA a-gi-si-li-kum[NA]NA mar[NA]NA e-pi₂-ri[NA]NA pi₂-is-si₂[NA]NA MAR[NA]NA li-ša-an[NA]NA MAR[NA]NA pa-an[NA]NA MAR[NA]NA KAK[NA]NA MAR[NA]NA DUMU[NA]NA ša[NA]NA MAR[NA]NA ab-bu-un-na-at[NA]NA MAR[NA]NA ra-ap-šu[NA]NA na-ah-bal-tum[NA]NA na-ah-bal-tum[NA]NA ku-uk[NA]NA si-pi-ir-ri[NA]NA su-uk-ki-nu[NA]NA na-ta-pu[NA]NA GIŠ[NA]NA la-bi-ru[NA]NA bu-lu-un-gu₅[NA]NA ti-im-bu-ʾ-tu[NA]NA tu-ub-bu[NA]NA a-lu-u[NA]NA la-lu-u[NA]NA al-gu-šu-ru-u[NA]NA x[NA]NA qa₃-an[NA]NA ta₂-bi-ti-iš[NA]NA ki-in-na-ru[NA]NA ti-in-du-u[NA]NA har-har-rum[NA]NA mu-še-lu-u[NA]NA sa-am-mu-u[NA]NA ma-an-du-u[NA]NA ha-an-su₂-u[NA]NA ṭup-pu[NA]NA ša[NA]NA sa₃-am-me₂-e[NA]NA ha-si₂-sa₃[NA]NA sa₃-am-me₂-e[NA]NA hal-ma-ad-rum[NA]NA pa-ra-su-u[NA]NA ti-ki-it-ta-lu-u[NA]NA x[NA]NA ta-al-mu-ut-tu[NA]NA ta-al-mu-ut-tu[NA]NA tal-mu-tu[NA]NA ŠA₃.TAR[NA]NA MIN[NA]NA x[NA]NA mu-pa-ri-ku[NA]NA la-hu[NA]NA ni-ka-ku-up-pu[NA]NA {giš}za-bar-gub-bu[NA]NA na-as-ru[NA]NA na-as-rum[NA]NA KAK[NA]NA na-as-ri[NA]NA hal-ma-ad-rum[NA]NA KAK[NA]NA hal-ma-ad-ri[NA]NA ši-in-ni-tum[NA]NA da-pa-na[NA]NA da-pa-na[NA]NA GIŠ[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA nam-ha-ṣu[NA]NA ša-ak-rum[NA]NA ša-kar[NA]NA pat₂-ri[NA]NA ša-kar[NA]NA gal-la-bi[NA]NA ša-kar[NA]NA {lu₂}MU[NA]NA ša-kar[NA]NA aš-ka-pi₂[NA]NA ša-kar[NA]NA us-ka₄-ri[NA]NA ša-kar[NA]NA ṣi-il-le-e[NA]NA ša-kar[NA]NA at-ku-up-pi₂[NA]NA mi-iš-li-tum[NA]NA a-lu-u[NA]NA pi₂-ša-an-nu[NA]NA hi-iṭ-ṭu-u[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x-x-ṭu[NA]NA ša-a-bi-ṭu[NA]NA x-x[NA]NA HAL.ME[NA]NA qa-ri-ti[NA]NA zi-ri-qu[NA]NA šum-ma-nu[NA]NA di-lu-tu[NA]NA as-ku-up-pu[NA]NA x-kul-bat-tum[NA]NA ma-ad-ri-ik-tu[NA]NA x-in-ni-ti[NA]NA x-nu[NA]NA x-x[NA]NA ni-lu[NA]NA da-a[NA]NA da-a-ia[NA]NA ša[NA]NA 4{+tum}[NA]NA ri-iš[NA]NA GIŠ[NA]NA ŠA₃[NA]NA GIŠ[NA]NA ka-bar-rum[NA]NA it-tu-u[NA]NA ŠA₃[NA]NA it-te-e[NA]NA pi₂-la-aš[NA]NA it-te-e[NA]NA il-lu-ur-rum[NA]NA u₂-pil₂-lu-u[NA]NA il-lu-ur-rum[NA]NA ku-ri[NA]NA ki-it-ta[NA]NA ki-iš-ki-bi-ir-ru[NA]NA e-šu-u[NA]NA ma-an-du-u[NA]NA nap-pa-ṣu[NA]NA u₂-ru[NA]NA pa-az-za[NA]NA ne₂-eš-še[NA]NA ṣi-ir-ri[NA]NA ki-x[NA]NA ki-x[NA]NA qi₂-lu-tu[NA]NA gu-šur{+šu}[NA]NA ta-li-mu[NA]NA mi-ši-iṣ-ṣu[NA]NA ša[NA]NA mar-TA-ʾ-u₂[NA]NA he₂-la-pu[NA]NA ti-iš-tu[NA]NA ṣu-lu-um[NA]NA he-la-pi₂[NA]NA da₂-aš-šu[NA]NA i-ta₂-nu[NA]NA ša[NA]NA {giš}PAN[NA]NA da₂-aš-šu[NA]NA pal-lu-šu[NA]NA pil₂-lu-u₂[NA]NA sa-ap-pu[NA]NA mu-mar-ri-tum[NA]NA ma-la-hu[NA]NA kak-ki[NA]NA mu-mar-ri-ti[NA]NA ṣu-um-bu[NA]NA pi₂-i[NA]NA ṣu-um-bi[NA]NA ka-na-zi-ru[NA]NA ba-al-tu[NA]NA ba-x-x[NA]NA a-ša-gu[NA]NA a-pa-x[NA]NA GIŠ[NA]NA ha-an-na-ap-ši-ru[NA]NA ba-al-ti[NA]NA ša-di-i[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA kan-nu[NA]NA ša[NA]NA me-e[NA]NA ša[NA]NA ši-iz-bi[NA]NA ša[NA]NA ši-ka-ri[NA]NA ma-at-qa-nu[NA]NA ṭup-pu[NA]NA tup-nu-un-nu[NA]NA tup-še-en-nu[NA]NA GIŠ[NA]NA mi-nu-tum[NA]NA ma-ša-bi-bu[NA]NA ṣa-al-mu[NA]NA la-ma-as-su[NA]NA ki-gal-lu[NA]NA ma-an-za-az[NA]NA LUGAL[NA]NA a-su[NA]NA za-ba-u₂[NA]NA ug-gu₈-u₂[NA]NA lu-u₂[NA]NA ni-šu[NA]NA la-bu[NA]NA nim-ru[NA]NA kal-bu[NA]NA x-x[NA]NA pa-su₂[NA]NA E₂[NA]NA pa-si[NA]NA la-ma-as-si[NA]NA pa-si[NA]NA pa-as[NA]NA zi-ka-ri[NA]NA pa-as[NA]NA si-in-ni-iš-ti[NA]NA E₂[NA]NA er-bi-it-ta[NA]NA in-bu[NA]NA il-lu-ur-ru[NA]NA ha-an-ni-bu[NA]NA sa-ap-pu[NA]NA arkabinnu[half-door]N x[NA]NA ŠU[NA]NA {m}{d}30-a-bu[NA]NA DUMU[NA]NA {d}IM-UR.SAG[NA]NA {lu₂}DUB.SAR[NA]NA {lu₂}HAL[NA]NA
P272323,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA ŠU[NA]NA {m}{d}x[NA]NA GAB₂.ZU.ZU[NA]NA x[NA]NA ARAD[NA]NA {d}AK[NA]NA x[NA]NA u[NA]NA {d}dam-ki-na[NA]NA x[NA]NA
P273244,inanna[now]SBJ Šamaš[1]DN Gilgameš[1]DN x[NA]NA x[NA]NA x[NA]NA x[NA]NA damqu[good]AJ x[NA]NA x[NA]NA šalmiš[well/in-safety]AV alāku[go]V x[NA]NA
P273840,ṣalmu[NA]NA ṣa-la-am[NA]NA SAG@g[NA]NA pi₄[NA]NA pi[NA]NA KA[NA]NA
P274483,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA misarru[belt]N misarru[belt]N qarnu[horn]N šapû[padded-one]N ša[of]DET uppītu[(an-object)]N ša[of]DET x[NA]NA misarru[belt]N huduššu[(an-age-group?)]N misarru[belt]N himtu[leather-skin]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA ša[of]DET kiṣru[knot]N ša[of]DET birmu[multicoloured-cloth]N ša[of]DET sinništu[woman]N ša[of]DET erištu[demand]N šallapittu[(a-clay-plaster)]N tukkannu[(leather)-bag]N tukkannu[(leather)-bag]N kaspu[silver]N tukkannu[(leather)-bag]N hurāṣu[gold]N tūʾamtu[twin]N šutāhû[paired-(off)-one]N tukkannu[(leather)-bag]N ṭabtu[salt]N tukkannu[(leather)-bag]N kasû[(a-spice-plant)]N tukkannu[(leather)-bag]N uhūlu[(an-alkali-rich-plant)]N tukkannu[(leather)-bag]N qanû[reed]N ṭuppu[(clay)-tablet]N šutabalkuttu[(a-type-of-bag)]N šutabalkuttu[(a-type-of-bag)]N luppu[(a-leather-bag)]N tūšaru[plain]N patīru[sack]N patīru[sack]N patīhu[bag]N patīhu[bag]N nūhu[(a-leather-pouch-for-oil)]N ayyāṣu[weasel]N nērebtu[entrance]N ša-gu-ur[NA]NA ša-gu-ur[NA]NA ipšu[deed]N mašgašu[(a-battle-mace)]N x-x[NA]NA ki-x-us-su[NA]NA naplastu[blinker]N appatu[bridle]N ašâtu[reins]N hullu[neck-ring]N nattullu[(part-of-harness)]N naṣbaru[(a-door-mounting)]N mašgašu[(a-battle-mace)]N mušēlû[that-raises]N mušēlû[that-raises]N kabkūru[(a-container)]N qinnāzu[whip]N tamšāru[whip(-thong)]N mašku[skin]N šakkadirru[(a-kind-of-lizard)]N x[NA]NA anduhallatu[(kind-of)-lizard]N x-zu[NA]NA x-i[NA]NA x-u₂[NA]NA x-tum[NA]NA x-ṣu[NA]NA x-a-tu₂[NA]NA x-qu[NA]NA x-u₂[NA]NA x-mi[NA]NA
P274484,siparru[bronze]N qû[unit]N sappu[(a-bowl)]N kakku[stick]N ellu[pure]AJ ebbu[bright]AJ nawru[bright]AJ šannu[(a-metal-kettle-or-cauldron)]N uppu[drum]N mušālu[metal-mirror]N rēštû[first]NU huššû[red]AJ ruššû[red]AJ nawru[bright]AJ billatu[mixture]N siparru[bronze]N subbutu[one-seventh]NU šuhtu[verdigris]N haṣṣinnu[axe]N qulmû[(kind-of)-axe]N kalmakru[battle-axe]N pāšu[axe]N ša[of]DET erimtu[cover(ing)]N siparru[bronze]N akkullu[hatchet]N mušālu[metal-mirror]N tatturrû[(a-metal-object)]N karpatu[(clay)-pot]N lahtanu[(a-beer-vat)]N makūru[(processional)-boat]N x-tum[NA]NA x-tum[NA]NA x-si[NA]NA x-x[NA]NA patru[sword]N ṣillû[thorn]N patru[sword]N nuhatimmu[cook]N patru[sword]N uskāru[crescent-(moon)]N pulukku[needle]N makkaru[donkey-goad]N matqû[(an-iron-object)]N mahraṣu[(battering)-ram]N napraṣu[chisel]N uppu[tube]N x-ma-ri[NA]NA x[NA]NA x-pa-ti[NA]NA x-tu-u₂[NA]NA rāṭu[water-channel]N qalqallu[(a-grill)]N maqlû[burning]N qalû[roast]V šaššāru[saw]N naptētu[key]N quppû[sharp-knife]N tatturrû[(a-metal-object)]N marṣadu[(a-copper-object)]N qû[unit]N šāhu[basin]N tudittu[(a-dress-pin)]N šurinnu[(divine)-emblem]N unqu[ring]N ešgurtu[ring]N taṣītu[(a-stone-tray?)]N kamkammatu[ring]N anṣabtu[ring]N ṣillû[thorn]N šukurru[lance]N tallu[dividing-line]N maslahtu[(a-libation-vessel)]N maslahtu[(a-libation-vessel)]N x[NA]NA tilimatu[(a-drinking-vessel)]N x[NA]NA x-x[NA]NA nigzanû[ear-ornament]N ṣa-x[NA]NA nignakku[censer]N šušmarû[basin]N šuʾillakku[(prayer-of)-raised-hands]N ša[of]DET mu-x-x[NA]NA halhallatu[(a-kind-of)-drum]N manzû[(a-type-of-drum)]N lilissu[kettledrum]N lilissu[kettledrum]N assammu[goblet]N ni-lu-tum[NA]NA qulmû[(kind-of)-axe]N zahaṭû[battle-axe]N qulmû[(kind-of)-axe]N kalmakru[battle-axe]N magšaru[superior-strength]N pāšu[axe]N pāšu[axe]N pāšu[axe]N niggallu[sickle]N ṣalmu[effigy]N lamassu[(female)-tutelary-deity]N kigallu[socle]N uskāru[crescent-(moon)]N šamšu[sun]N huppalû[(a-weapon)]N kaspu[silver]N wālittu[one-who-gives-birth]N huššû[red]AJ ruššû[red]AJ nawru[bright]AJ billatu[mixture]N šipku[heaping-up]N nap-x[NA]NA mesû[washed]AJ šipru[sending]N x-x[NA]NA abāru[lead]N x-x[NA]NA ša[of]DET qīštu[gift]N ša[of]DET qātu[hand]N mīsu[washing]N mesû[washed]AJ qû[unit]N šāhu[basin]N tudittu[(a-dress-pin)]N x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x-x-tu₂[NA]NA nīlu[lying-down]AJ x-x-tu₂[NA]NA ha-x-šu[NA]NA x-x-ti[NA]NA MIN[NA]NA x-x[NA]NA x[NA]NA mašmaššu[incantation-priest]N x[NA]NA Urukayu[Urukean]EN
P274485,mašku[skin]N mašku[skin]N alpu[bull]N mašku[skin]N rīmu[wild-bull]N mašku[skin]N rīmu[wild-bull]N šadû[mountain(s)]N mašku[skin]N pīru[elephant]N mašku[skin]N pīru[elephant]N šadû[mountain(s)]N mašku[skin]N rīmtu[wild-cow]N mašku[skin]N rīmtu[wild-cow]N šadû[mountain(s)]N mašku[skin]N littu[cow]N mašku[skin]N littu[cow]N šadû[mountain(s)]N mašku[skin]N nēšu[lion]N mašku[skin]N nēštu[lioness]N mašku[skin]N barbaru[wolf]N mašku[skin]N kalbu[dog]N mašku[skin]N mīrānu[young-dog]N mašku[skin]N gerru[lion-cub]N mašku[skin]N gerru[lion-cub]N mašku[skin]N gerru[lion-cub]N mašku[skin]N gerru[lion-cub]N mašku[skin]N gerru[lion-cub]N mašku[skin]N parrisu[much-separating]N mašku[skin]N mindinu[tiger]N mašku[skin]N dumāmu[leopard]N mašku[skin]N nimru[leopard]N x[NA]NA x-x-x[NA]NA x[NA]NA mašku[skin]N x[NA]NA mašku[skin]N x[NA]NA mašku[skin]N x[NA]NA mašku[skin]N x[NA]NA mašku[skin]N x-x[NA]NA mašku[skin]N immeru[sheep]N mašku[skin]N ṣuppu[white-sheep]N mašku[skin]N ṣalmu[black-one]N mašku[skin]N kukkallu[fat-tailed-sheep]N mašku[skin]N puhādu[lamb]N mašku[skin]N enzu[goat]N mašku[skin]N u₂-ri-ṣu[NA]NA mašku[skin]N la-li-ʾu[NA]NA mašku[skin]N u₂-ni-qu[NA]NA x-x-x[NA]NA x-x-x[NA]NA x-x-x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P274486,erimmatu[(egg-shaped)-bead]N
P274492,šadû[mountain(s)]N mû[water]N dišpu[honey]N n[NA]NA ṭuppu[tablet]N ṣiātu[distant-time]N iškaru[work-assignment]N x[NA]NA ša[that]REL rēʾû[shepherd]N malku[prince]N šarru[king]N nuhar[high-temple]N ziqqurratu[ziggurrat]N ṣūlātu[battle]N tāhāzu[battle]N lugalaraussû[(a-royal-retainer)]N mubarrû[commentary]N ša[of]DET ilu[god]N šummannu[halter]N nardappu[(a-seeding-apparatus)]N 7[NA]NA ṭuppu[tablet]N lišānu[tongue]N le-u₅[NA]NA 7[NA]NA ṭuppu[tablet]N bābu[gate]N pitnu[box]N halāqu[be(come)-lost]V e-x[NA]NA alāku[go]V amāšu[be(come)-paralysed]V tēltu[saying]N salātu[slit]V bēlu[lord]N kīnu[permanent]AJ idu[arm]N ṭuppu[tablet]N 7-KAM.MA[NA]NA manû[count]V ṭuppu[tablet]N 8-KAM.MA[NA]NA zamāru[sing-(of)]V ṭuppu[tablet]N 9-KAM.MA[NA]NA annû[this]DP ṭuppu[tablet]N 10-KAM.MA[NA]NA akālu[eat]V ša₂-ṭa-ru[NA]NA edēlu[shut]V ša[of]DET pānu[front]N šêqu[level-off]V rašû[acquire]V mahāru[face]V ša[of]DET šeʾu[barley]N u[and]CNJ kaspu[silver]N nadānu[give]V nasāhu[tear-out]V gullubu[shear]V mahāṣu[beat]V ša[of]DET awīlu[man]N kanānu[roll-up]V ša[of]DET mû[water]N sapānu[flatten]V etēqu[go-past]V šahāṭu[jump]V arāhu[hasten]V rēʾû[shepherd]N warādu[descend]V erēbu[enter]V e-be-x[NA]NA a-x[NA]NA
P274517,x[NA]NA x[NA]NA x[NA]NA aragubbû[the-sign-DU]N x[NA]NA x[NA]NA šina[two]NU bāru[the-sign-BAR]N mušennû[the-sign-HU]N gaqqu[the-sign-KAK]N x[NA]NA šina[two]NU šum[the-sign-TAG]N gam-x[NA]NA memû[the-sign-ME]N x[NA]NA
P274518,ga-x[NA]NA x[NA]NA gagû[the-sign-GA]N raš[the-sign-KASKAL]N kal[the-sign-KAL]N izû[the-sign-NE]N x[NA]NA gagû[the-sign-GA]N ša[of]DET kāgu[the-sign-KA]N gugû[the-sign-GU]N igub[inscribed-sign]AJ nisigû[the-sign-SAR]N x[NA]NA mušennû[the-sign-HU]N dūgu[the-sign-HI]N x[NA]NA mušennû[the-sign-HU]N gaqqu[the-sign-KAK]N x[NA]NA tallu[the-sign-RI]N minnabu[sign-two-times]AJ x[NA]NA mušennû[the-sign-HU]N minnabu[sign-two-times]AJ x[NA]NA mušennû[the-sign-HU]N minnabu[sign-two-times]AJ x[NA]NA mušennû[the-sign-HU]N nunû[the-sign-NA₂]N x[NA]NA mušennû[the-sign-HU]N nunû[the-sign-NA₂]N x[NA]NA
P274679,x[NA]NA x[NA]NA gištappu[footstool]N nutāpu[(old-wood)]N x-x-x[NA]NA x-x-x[NA]NA iṣu[tree]N x[NA]NA gišhaššu[wooden-mace]N gamlu[bent-stick-(as-projectile)]N mašgašu[(a-battle-mace)]N x[NA]NA im[NA]NA ṭuppu[tablet]N ME-KAM₂[NA]NA x[NA]NA tamû[swear]V x[NA]NA tamû[swear]V Gira[1]DN x-x[NA]NA tamû[swear]V kibsu[track]N ruʾtu[spittle]N x[NA]NA
P277271,narkabtu[chariot]N narkabtu[chariot]N Ninurta[1]DN narkabtu[chariot]N Ninurta[1]DN narkabtu[chariot]N Ninurta[1]DN narkabtu[chariot]N Papniŋara[1]DN
P278738,x[NA]NA x[NA]NA x[NA]NA x[NA]NA x[NA]NA
P282491,amtu[maid]N kinattu[employee]N immeru[sheep]N immeru[sheep]N ma-ru-u[NA]NA šulušīu[three-year-old]AJ imēru[donkey]N šahû[pig]N šahû[pig]N šikkû[mongoose]N zuqiqīpu[scorpion]N
